  PID  PPID USER                 ELAPSED COMM
  773     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/iCloudDriveService.framework/XPCServices/ContainerMetadataExtractor.xpc/Contents/MacOS/ContainerMetadataExtractor
  774     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/IMDPersistence.framework/XPCServices/IMDPersistenceAgent.xpc/Contents/MacOS/IMDPersistenceAgent
  775     1 bcb              06-04:09:15 /System/Library/CoreServices/ScopedBookmarkAgent
  777     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent
  778     1 bcb              06-04:09:15 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  779     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
  780     1 bcb              06-04:09:15 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  781     1 bcb              06-04:09:15 /usr/libexec/frauddefensed
  782     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd
  783     1 root             06-04:09:15 /usr/libexec/gamepolicyd
  784     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
  786     1 root             06-04:09:15 /usr/libexec/ospredictiond
  787     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Helpers/ProtectedCloudKeySyncing
  788     1 bcb              06-04:09:15 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  789     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled
  791     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
  792     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd
  793     1 bcb              06-04:09:15 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra
  794     1 bcb              06-04:09:15 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
  795     1 bcb              06-04:09:15 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  796     1 bcb              06-04:09:15 /System/Applications/Photos.app/Contents/PlugIns/PhotosReliveWidget.appex/Contents/MacOS/PhotosReliveWidget
  797     1 bcb              06-04:09:14 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper
  798     1 bcb              06-04:09:14 /usr/libexec/metrickitd
  799     1 bcb              06-04:09:14 /System/Library/Frameworks/Contacts.framework/Support/postersyncd
  800     1 bcb              06-04:09:14 /System/Library/CoreServices/ReportCrash
  801     1 bcb              06-04:09:14 /usr/libexec/appleaccountd
  803     1 bcb              06-04:09:14 /System/Library/PrivateFrameworks/ContinuousDialogManagerService.framework/assistant_cdmd
  805     1 bcb              06-04:09:14 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
  806     1 bcb              06-04:09:14 /System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension
  808     1 bcb              06-04:09:14 /System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd
  809     1 root             06-04:09:14 /usr/libexec/findmydeviced
  810     1 bcb              06-04:09:14 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
  811     1 bcb              06-04:09:14 /System/Library/PrivateFrameworks/CloudSubscriptionFeatures.framework/FeatureAccessAgent
  813     1 bcb              06-04:09:14 /usr/libexec/triald
  814     1 bcb              06-04:09:14 /System/Library/PrivateFrameworks/AppleMediaServices.framework/Resources/amsaccountsd
  816     1 _fpsd            06-04:09:14 /System/Library/PrivateFrameworks/CoreADI.framework/adid
  817     1 bcb              06-04:09:14 /System/Library/PrivateFrameworks/GenerativeExperiencesRuntime.framework/Versions/A/generativeexperiencesd
  819     1 bcb              06-04:09:14 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
  821     1 bcb              06-04:09:13 /usr/libexec/textunderstandingd
  823     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd
  824     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/WebPrivacy.framework/webprivacyd
  826     1 bcb              06-04:09:13 /usr/libexec/searchpartyuseragent
  827     1 root             06-04:09:13 /System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMServer
  829     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/SiriTTSService.framework/sirittsd
  830     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/XPCServices/com.apple.FaceTime.FTConversationService.xpc/Contents/MacOS/com.apple.FaceTime.FTConversationService
  831     1 bcb              06-04:09:13 cloudphotod
  834     1 bcb              06-04:09:13 /System/Library/Frameworks/Translation.framework/translationd
  835     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd
  836     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent
  837     1 bcb              06-04:09:13 /usr/libexec/avconferenced
  838     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/iCloudNotification.framework/iCloudNotificationAgent
  839     1 bcb              06-04:09:13 /System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent
  841     1 bcb              06-04:09:13 /System/Cryptexes/App/usr/libexec/com.apple.Safari.History
  845     1 bcb              06-04:09:13 /System/Library/Frameworks/ImageIO.framework/Versions/A/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService
  848     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/universalAccessAuthWarn.app/Contents/MacOS/universalAccessAuthWarn
  849     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService
  850     1 bcb              06-04:09:13 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  851     1 bcb              06-04:09:13 /System/Cryptexes/App/usr/libexec/SafariNotificationAgent
  852     1 bcb              06-04:09:13 /System/Library/Frameworks/MediaAccessibility.framework/Versions/A/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/Contents/MacOS/com.apple.accessibility.mediaaccessibilityd
  854     1 bcb              06-04:09:13 /System/Library/CoreServices/Spotlight.app/Contents/MacOS/Spotlight
  856     1 bcb              06-04:09:13 /System/Library/PrivateFrameworks/EmailDaemon.framework/Versions/A/maild
  857     1 bcb              06-04:09:13 /usr/libexec/inputanalyticsd
  858     1 _assetcache      06-04:09:13 /usr/libexec/AssetCache/AssetCache
  859     1 bcb              06-04:09:13 /System/Library/Frameworks/FinanceKit.framework/financed
  860     1 bcb              06-04:09:12 Contents/Library/LaunchAgents/Perplexity Helper.app/Contents/MacOS/perplexityd
  861     1 bcb              06-04:09:12 /System/Cryptexes/App/usr/libexec/SafariBookmarksSyncAgent
  862     1 bcb              06-04:09:12 /System/Library/PrivateFrameworks/SoftwareUpdate.framework/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager
  863     1 bcb              06-04:09:12 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  864     1 bcb              06-04:09:12 /Applications/AdGuard for Safari.app/Contents/PlugIns/PopupExtension.appex/Contents/MacOS/PopupExtension
  865     1 bcb              06-04:09:12 /System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/XPCServices/com.apple.Safari.ContentBlockerLoader.xpc/Contents/MacOS/com.apple.Safari.ContentBlockerLoader
  867     1 root             06-04:09:12 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
  868     1 bcb              06-04:09:12 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
  869     1 bcb              06-04:09:12 /System/Library/PrivateFrameworks/AppleMediaServicesUI.framework/amsengagementd
  870     1 bcb              06-04:09:12 /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd
  871     1 bcb              06-04:09:12 /System/Cryptexes/App/usr/libexec/SafariLaunchAgent
  872     1 bcb              06-04:09:12 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
  873     1 bcb              06-04:09:12 /usr/libexec/milod
  874     1 bcb              06-04:09:12 /System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service
  876     1 root             06-04:09:12 /usr/sbin/spindump
  877     1 bcb              06-04:09:12 /usr/libexec/spindump_agent
  878     1 root             06-04:09:12 /System/Library/CoreServices/SubmitDiagInfo
  879     1 bcb              06-04:09:11 /System/Library/CoreServices/pbs
  880     1 bcb              06-04:09:11 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
  884     1 root             06-04:09:11 /usr/libexec/wifianalyticsd
  885     1 bcb              06-04:09:11 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistorySyncHelper
  886     1 bcb              06-04:09:11 /System/Library/PrivateFrameworks/CoreThreadCommissionerService.framework/CoreThreadCommissionerServiced
  887     1 bcb              06-04:09:11 /usr/libexec/SidecarRelay
  888     1 bcb              06-04:09:11 /System/Library/CoreServices/UniversalControl.app/Contents/MacOS/UniversalControl
  890     1 bcb              06-04:09:11 /Applications/AdGuard for Safari.app/Contents/PlugIns/GeneralContentBlocker.appex/Contents/MacOS/GeneralContentBlocker
  892     1 bcb              06-04:09:11 /Applications/AdGuard for Safari.app/Contents/PlugIns/PrivacyContentBlocker.appex/Contents/MacOS/PrivacyContentBlocker
  893     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/MapsSync.framework/mapssyncd
  894     1 _corespeechd     06-04:09:10 /usr/sbin/distnoted
  895     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/TrialServer.framework/Versions/A/XPCServices/TrialArchivingService.xpc/Contents/MacOS/TrialArchivingService
  896     1 bcb              06-04:09:10 /Applications/AdGuard for Safari.app/Contents/PlugIns/SecurityContentBlocker.appex/Contents/MacOS/SecurityContentBlocker
  897     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/TextInputUIMacHelper.framework/Versions/A/XPCServices/CursorUIViewService.xpc/Contents/MacOS/CursorUIViewService
  900     1 bcb              06-04:09:10 /usr/libexec/bluetoothuserd
  902     1 bcb              06-04:09:10 /usr/libexec/keychainsharingmessagingd
  903     1 root             06-04:09:10 /System/Library/PrivateFrameworks/CoreSymbolication.framework/coresymbolicationd
  905     1 _accessoryupdater 06-04:09:10 /System/Library/PrivateFrameworks/UARPAssetManager.framework/XPCServices/UARPAssetManagerServiceMobileAsset.xpc/Contents/MacOS/UARPAssetManagerServiceMobileAsset
  909     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/CoreRecents.framework/Versions/A/Support/recentsd
  910   334 root             06-04:09:10 /usr/sbin/systemstats
  911     1 _fpsd            06-04:09:10 /System/Library/PrivateFrameworks/CoreFP.framework/Versions/A/fairplayd
  912     1 root             06-04:09:10 /System/Library/CoreServices/ReportCrash
  915     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/AMPSharing.framework/Versions/A/Support/mediasharingd
  916     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
  918     1 bcb              06-04:09:10 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
  921     1 root             06-04:09:10 /usr/libexec/aned
  922     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/AXAssetLoader.framework/Support/axassetsd
  924     1 bcb              06-04:09:10 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
  926     1 root             06-04:09:10 /usr/libexec/countryd
  927     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/TextToSpeechVoiceBankingSupport.framework/Support/voicebankingd
  928     1 bcb              06-04:09:10 /System/iOSSupport/System/Library/ExtensionKit/Extensions/SiriAUSP.appex/Contents/MacOS/SiriAUSP
  929     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/MacinTalk.framework/PlugIns/MacinTalkAUSP.appex/Contents/MacOS/MacinTalkAUSP
  930     1 bcb              06-04:09:10 /System/iOSSupport/System/Library/ExtensionKit/Extensions/KonaSynthesizer.appex/Contents/MacOS/KonaSynthesizer
  931     1 bcb              06-04:09:10 /System/iOSSupport/System/Library/ExtensionKit/Extensions/MauiAUSP.appex/Contents/MacOS/MauiAUSP
  932     1 bcb              06-04:09:10 /System/Library/PrivateFrameworks/MacinTalk.framework/PlugIns/WardaSynthesizer.appex/Contents/MacOS/WardaSynthesizer
  938     1 bcb              06-04:09:09 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
  941     1 bcb              06-04:09:09 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  944     1 bcb              06-04:09:09 /System/Library/PrivateFrameworks/StocksKit.framework/XPCServices/StocksKitService.xpc/Contents/MacOS/StocksKitService
  945     1 _gamecontrollerd 06-04:09:09 /usr/sbin/distnoted
  946     1 bcb              06-04:09:09 /System/Library/CoreServices/PeopleMessageService.app/Contents/PlugIns/PeopleMessagesAskToBuy.appex/Contents/MacOS/PeopleMessagesAskToBuy
  950     1 bcb              06-04:09:09 /usr/sbin/BTLEServerAgent
  969     1 bcb              06-04:09:09 /System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/XPCServices/com.apple.Safari.SandboxBroker.xpc/Contents/MacOS/com.apple.Safari.SandboxBroker
  972     1 bcb              06-04:09:09 /usr/libexec/gamecontrolleragentd
  973     1 bcb              06-04:09:09 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  974     1 bcb              06-04:09:09 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
  975     1 bcb              06-04:09:09 /System/Library/PrivateFrameworks/LocalAuthenticationUI.framework/Versions/A/XPCServices/LocalAuthenticationRemoteService.xpc/Contents/MacOS/LocalAuthenticationRemoteService
  977     1 bcb              06-04:09:09 /System/Library/Frameworks/GroupActivities.framework/Versions/A/XPCServices/GroupSessionService.xpc/Contents/MacOS/GroupSessionService
  991     1 bcb              06-04:09:08 /usr/libexec/icloudmailagent
 1001     1 bcb              06-04:09:08 /Applications/LM Studio.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler
 1016     1 bcb              06-04:09:08 /System/Library/PrivateFrameworks/AskPermission.framework/Versions/A/Resources/askpermissiond
 1022     1 bcb              06-04:09:08 /System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/Versions/A/ModelCatalogAgent
 1046     1 bcb              06-04:09:08 /Applications/Gemini.app/Contents/Helpers/crashpad_handler
 1144     1 bcb              06-04:09:08 /System/iOSSupport/System/Library/PrivateFrameworks/AvatarUI.framework/PlugIns/AvatarPickerMemojiPicker.appex/Contents/MacOS/AvatarPickerMemojiPicker
 1177     1 bcb              06-04:09:08 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
 1225     1 bcb              06-04:09:08 /System/Library/PrivateFrameworks/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper
 1308     1 bcb              06-04:09:08 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/chrome_crashpad_handler
 1401     1 bcb              06-04:09:08 /Applications/Gemini.app/Contents/Helpers/GeminiAppLauncher.app/Contents/MacOS/GeminiAppLauncher
 1560     1 bcb              06-04:09:08 /Applications/Gemini.app/Contents/Helpers/crashpad_handler
 1587     1 bcb              06-04:09:08 /System/Library/PrivateFrameworks/AvatarPersistence.framework/Support/avatarsd
 1679     1 bcb                 04:00:17 /usr/bin/ssh-agent
 1947   710 bcb              06-04:09:08 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper.app/Contents/MacOS/Brave Browser Helper
 1959   710 bcb              06-04:09:08 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper.app/Contents/MacOS/Brave Browser Helper
 1988 97095 bcb                 03:58:52 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper
 1989     1 bcb                 03:58:52 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService
 1990     1 bcb                 03:58:52 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
 2072   710 bcb              06-04:09:07 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper.app/Contents/MacOS/Brave Browser Helper
 2566   710 bcb              06-04:09:07 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)
 2705     1 bcb              06-04:09:07 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
 2731     1 bcb              06-04:09:07 /System/Library/Image Capture/Support/icdd
 2734     1 bcb              06-04:09:07 /System/Library/Frameworks/ImageCaptureCore.framework/Versions/A/XPCServices/mscamerad-xpc.xpc/Contents/MacOS/mscamerad-xpc
 2737     1 bcb              06-04:09:07 /usr/libexec/ptpcamerad
 2801   710 bcb              06-04:09:07 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)
 2850     1 bcb              06-04:09:07 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
 2873     1 bcb              06-04:09:07 /System/Library/Frameworks/InputMethodKit.framework/Resources/imklaunchagent
 2908   710 bcb              06-04:09:07 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)
 2917     1 bcb              06-04:09:07 /System/Library/Input Methods/PressAndHold.app/Contents/PlugIns/PAH_Extension.appex/Contents/MacOS/PAH_Extension
 2953   708 bcb              06-04:09:07 /Applications/LM Studio.app/Contents/Frameworks/LM Studio Helper (GPU).app/Contents/MacOS/LM Studio Helper (GPU)
 2977     1 bcb              06-04:09:07 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
 3051   710 bcb              06-04:09:07 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)
 3246     1 bcb              06-04:09:07 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport
 3264   710 bcb              06-04:09:07 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)
 3286     1 root             06-04:09:06 /usr/libexec/assetsubscriptiond
 3413     1 bcb              06-04:09:06 /System/Cryptexes/App/usr/libexec/PasswordBreachAgent
 3466   708 bcb              06-04:09:06 /Applications/LM Studio.app/Contents/Frameworks/LM Studio Helper.app/Contents/MacOS/LM Studio Helper
 3471   710 bcb              06-04:09:06 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)
 3680     1 _securityagent   06-04:09:06 /usr/sbin/distnoted
 3829   710 bcb              06-04:09:06 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)
 3986   708 bcb              06-04:09:06 /Users/bcb/.lmstudio/.internal/utils/node
 4080     1 bcb              06-04:09:06 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
 4099     1 bcb              06-04:09:06 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
 4191     1 bcb              06-04:09:06 /System/Library/PrivateFrameworks/CloudDocs.framework/PlugIns/com.apple.CloudDocs.iCloudDriveFileProvider.appex/Contents/MacOS/com.apple.CloudDocs.iCloudDriveFileProvider
 4242     1 bcb              06-04:09:06 /usr/libexec/keyboardservicesd
 4276     1 bcb              06-04:09:06 /System/Library/PrivateFrameworks/IntelligenceFlowContextRuntime.framework/Versions/A/intelligencecontextd
 4637     1 _driverkit       06-04:09:05 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver
 5238   710 bcb              06-04:09:04 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)
 5342   710 bcb              06-04:09:04 /Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/151.1.93.129/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer)
 5566     1 bcb              06-04:09:03 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.EnhancedSecurity.xpc/Contents/MacOS/com.apple.WebKit.WebContent.EnhancedSecurity
 5747     1 bcb              06-04:09:03 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
 5771     1 bcb              06-04:09:03 /System/Library/Frameworks/QuickLook.framework/Versions/A/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite
 5774     1 bcb              06-04:09:03 /System/Library/ExtensionKit/Extensions/OfficeThumbnailExtension.appex/Contents/MacOS/OfficeThumbnailExtension
 5775     1 bcb              06-04:09:03 /System/Library/Frameworks/CoreGraphics.framework/Versions/A/XPCServices/CGPDFService.xpc/Contents/MacOS/CGPDFService
 5804     1 bcb              06-04:09:03 /System/Library/ExtensionKit/Extensions/ImageThumbnailExtension.appex/Contents/MacOS/ImageThumbnailExtension
 5844     1 bcb              06-04:09:03 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.EnhancedSecurity.xpc/Contents/MacOS/com.apple.WebKit.WebContent.EnhancedSecurity
 5846     1 bcb              06-04:09:03 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.EnhancedSecurity.xpc/Contents/MacOS/com.apple.WebKit.WebContent.EnhancedSecurity
 5848     1 bcb              06-04:09:03 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.EnhancedSecurity.xpc/Contents/MacOS/com.apple.WebKit.WebContent.EnhancedSecurity
 5865     1 bcb              06-04:09:03 /System/Library/ExtensionKit/Extensions/WebThumbnailExtension.appex/Contents/MacOS/WebThumbnailExtension
 5923     1 bcb              06-04:09:03 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
 6128     1 bcb              06-04:09:02 /System/Library/ExtensionKit/Extensions/PackageThumbnailExtension.appex/Contents/MacOS/PackageThumbnailExtension
 6204     1 bcb              06-04:09:02 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/reversetemplated
 6327     1 bcb              06-04:09:02 /System/Library/PrivateFrameworks/IMTransferServices.framework/IMTransferAgent.app/Contents/MacOS/IMTransferAgent
 6337     1 bcb              06-04:09:02 /usr/libexec/naturallanguaged
 6341   708 bcb              06-04:09:02 /Applications/LM Studio.app/Contents/Frameworks/LM Studio Helper (Renderer).app/Contents/MacOS/LM Studio Helper (Renderer)
 6408     1 bcb              06-04:09:02 /System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent
 6447     1 bcb              06-04:09:02 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
 6525     1 bcb              06-04:09:01 /System/Library/CoreServices/diagnostics_agent
 6527     1 bcb              06-04:09:01 /System/Library/PrivateFrameworks/GeoServices.framework/geodMachServiceBridge
 6529     1 bcb              06-04:09:01 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent
 6530     1 root             06-04:09:01 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
 6531     1 bcb              06-04:09:01 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.EnhancedSecurity.xpc/Contents/MacOS/com.apple.WebKit.WebContent.EnhancedSecurity
 6533     1 root             06-04:09:00 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
 6544     1 root             06-04:08:59 /System/Library/PrivateFrameworks/MobileInstallation.framework/XPCServices/com.apple.MobileInstallationHelperService.xpc/Contents/MacOS/com.apple.MobileInstallationHelperService
 6545     1 _installcoordinationd 06-04:08:59 /usr/sbin/distnoted
 6547     1 bcb              06-04:08:59 /System/Library/PrivateFrameworks/FileProviderDaemon.framework/XPCServices/AppStoreService.xpc/Contents/MacOS/AppStoreService
 6549     1 bcb              06-04:08:58 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/PrintCore.framework/Versions/A/printtool
 6551     1 bcb              06-04:08:58 /System/Library/PrivateFrameworks/LockdownMode.framework/Versions/A/XPCServices/lockdownmoded
 6555     1 bcb                 03:48:01 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
 6560     1 root             06-04:08:57 /System/Library/PrivateFrameworks/Ecosystem.framework/Support/ecosystemd
 6630     1 _captiveagent    06-04:08:55 /usr/libexec/captiveagent
 6647     1 bcb              06-04:08:55 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
