  PID  PPID USER                 ELAPSED COMM
  677     1 _ctkd            06-03:38:26 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd
  678     1 bcb              06-03:38:26 /usr/libexec/pkd
  679     1 bcb              06-03:38:26 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
  680     1 root             06-03:38:26 /usr/sbin/systemsoundserverd
  681     1 bcb              06-03:38:26 /usr/libexec/sharingd
  682     1 root             06-03:38:26 /usr/libexec/wifip2pd
  683     1 _applepay        06-03:38:26 /usr/libexec/nfcd
  684     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
  686     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
  687     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/iCloudDriveCore.framework/Versions/A/Support/bird
  688     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/VoiceShortcuts.framework/Versions/A/Support/siriactionsd
  689     1 bcb              06-03:38:26 /usr/libexec/MTLAssetUpgraderD
  690     1 bcb              06-03:38:26 /usr/libexec/networkserviceproxy
  691     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/ChronoCore.framework/Support/chronod
  692     1 bcb              06-03:38:26 /usr/libexec/swcd
  693     1 bcb              06-03:38:26 /usr/libexec/duetexpertd
  694     1 bcb              06-03:38:26 /usr/libexec/dmd
  695     1 bcb              06-03:38:26 /System/Library/Frameworks/MediaExtension.framework/Versions/A/Helpers/MENotificationAgent
  696     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/SessionCore.framework/Support/liveactivitiesd
  697     1 bcb              06-03:38:26 /usr/libexec/siriknowledged
  698     1 bcb              06-03:38:26 /System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSOAgent.app/Contents/MacOS/AppSSOAgent
  701     1 root             06-03:38:26 /System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSODaemon
  702     1 _nearbyd         06-03:38:26 /usr/libexec/nearbyd
  703     1 bcb              06-03:38:26 /System/Applications/Notes.app/Contents/MacOS/Notes
  704     1 bcb              06-03:38:26 /System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/MacOS/Safari
